experiment_id,max_genes,num_robots,topology,robot_speed,msg_limit,migration_frequency,fitness_score_mean,fitness_score_std,cpu_util_core0_mean,cpu_util_core0_std,cpu_util_core1_mean,cpu_util_core1_std,latency_mean,latency_std,throughput_mean,throughput_std,final_fitness_score,fitness_rate_change,rssi_mean,rssi_std,gene_variance,fitness_spread_mean,fitness_spread_std,msg_rate,msg_variance,jitter_ms,success_ratio,error_rate
2507251757,10,8,0,0,1,0,22.15470754716981,50.303205846710355,9.139583333333333,12.287411274051005,45.90833333333333,37.921299853810986,34.910714285714285,23.406423498279487,0.46661233993015133,1.9040063030945769,6.04,-5.161683798219586,-4.913378684807256,0.7564877793714343,1.4410305089921074,2.0384615384615383,1.9283312833798913,0.10208333333333333,0.0,16.992429325401474,0.21683673469387754,0.0
2507301303,10,3,0,1,0,0,27.790857142857142,45.514605967330375,9.866666666666667,15.621000046671167,47.74444444444445,38.856435691680474,11.3125,6.441125308367727,0.3110344827586207,0.8385762377578437,10.007,-5.270620356829487,-16.758928571428573,2.8876556572426004,1.9475900461809263,1.1818181818181819,0.39477101697586137,0.17777777777777778,0.2666666666666666,8.890090833157098,0.27710843373493976,0.0
2507302038,10,2,0,0,0,0,49.937739130434785,39.42119903187462,15.049586776859504,27.012913960940175,44.46280991735537,39.73831931572557,10.428571428571429,5.371884479132333,0.19783783783783784,0.4505620486104218,37.934,-4.069273291925465,-36.095238095238095,4.836370146140198,4.0854986705904714,1.0,0.0,0.175,0.5,7.147506212214005,0.3333333333333333,0.0
2507302050,10,2,0,0,0,0,34.61556521739131,43.51343393902632,11.12295081967213,20.334223022565812,43.442622950819676,38.98782373606972,7.333333333333333,3.6377648815355474,0.19463035019455252,0.447602074092064,20.931,-4.199885833333334,-33.714285714285715,0.7171371656006358,2.5519117309474098,1.0588235294117647,0.24253562503633297,0.175,0.5,5.126112793819847,0.2857142857142857,0.0
2507262108,10,3,1,0,1,0,30.84959375,42.31854012883819,7.75,12.113003770130486,39.727777777777774,38.53647050885628,10.705882352941176,4.700594455523058,0.1331740614334471,0.4309997462211489,20.954,-4.155585978835979,-17.26923076923077,4.431729274106707,2.0534334332288378,1.0,0.0,0.09444444444444444,2.966666666666667,7.489599875506151,0.3333333333333333,0.0
2507301253,10,3,0,1,0,0,26.683888888888887,52.411410200875565,10.790055248618785,18.02560248637839,46.232044198895025,38.861738834520516,13.590909090909092,7.658032028233792,0.3107930367504836,0.8198238783905518,9.07,-5.997351323828919,-15.790322580645162,3.0347014695007406,1.7106386209764766,1.3043478260869565,0.558795995356872,0.18333333333333335,0.8,9.206413980366321,0.2808988764044944,0.0
2507251751,10,8,0,0,1,0,27.28783673469388,49.175706902647875,8.867494824016562,12.309588718412451,45.351966873706004,37.60154069058811,33.07598784194529,25.183176506855958,0.46522658610271905,1.9483279176632964,9.999,-5.055732029043973,-4.674684159378037,1.2390649570332186,1.8452606173563189,2.227272727272727,2.369082968693607,0.10208333333333333,0.1113636363636364,17.010405230239087,0.18528610354223432,0.0
2507301005,10,3,1,1,1,0,31.557366666666667,48.51473711079846,7.540983606557377,12.029141041322834,37.90163934426229,37.46017882095311,8.733333333333333,4.350150517374027,0.12406779661016949,0.36936753557989715,15.007,-5.17049352331606,-14.1,4.9980353282922225,2.1718189079598664,1.0454545454545454,0.21320071635561041,0.08888888888888889,1.0999999999999999,4.040571237802056,0.4,0.0
2507262106,10,3,1,0,1,0,37.86232352941176,52.9250680409065,7.733333333333333,12.113799324663272,43.28888888888889,38.46619191636007,12.0,7.4922181851126926,0.13227118644067798,0.41772211210620036,14.028,-5.784762511373976,-18.196428571428573,3.574991354788594,2.6889659448551093,1.0,0.0,0.09444444444444444,2.6666666666666665,10.587680287172752,0.3,0.0
2507251759,10,8,0,0,1,0,23.90054054054054,45.969230913095814,8.993762993762994,12.27251173770244,44.55093555093555,38.14137632105832,31.73913043478261,25.92344870982584,0.4650537634408602,1.8879192879973443,9.988,-4.851722328749751,-4.911643270024773,1.057329453937063,1.7366881030138368,1.7307692307692308,1.5889038311412635,0.1,0.190909090909091,15.812509774073279,0.21066666666666667,0.0
2507262104,10,3,1,0,1,0,41.96332,56.03744954694732,7.4222222222222225,12.140221508455427,31.772222222222222,36.97573272670331,9.25,5.241876832516453,0.10884758364312268,0.3484215084894943,20.977,-4.984500000000002,-15.5,5.101247619232699,2.58819743596787,1.0,0.0,0.07222222222222223,2.3,7.907718436390537,0.26666666666666666,0.0
2507301029,10,3,1,1,1,0,37.35387878787879,49.600236920274355,7.694444444444445,12.114489787775849,39.388888888888886,38.65885588611411,7.9375,4.0574006457336695,0.12927152317880794,0.38904790392081595,20.978,-5.369338680926911,-18.140625,4.313707560401686,2.2766168127567448,1.0869565217391304,0.2881040655200304,0.10000000000000002,2.6666666666666665,3.4532711923996153,0.4,0.0
2507262102,10,3,1,0,1,0,30.498028571428573,50.05047198019552,7.722222222222222,12.104321014121824,42.07222222222222,38.4925488771072,10.6875,9.631329087929661,0.1273063973063973,0.3866656017287904,13.048,-5.609853151862463,-18.107142857142858,3.571675815617667,2.1697748474498564,1.0,0.0,0.10000000000000002,1.8666666666666665,8.714033219420566,0.3333333333333333,0.0
2507301336,10,3,0,1,0,1,33.07118181818181,53.21723573738502,8.477777777777778,12.049922021841647,46.57222222222222,38.164453108457636,17.95,8.290130951103286,0.31947483588621445,0.8906722697035581,14.069,-6.321026757934035,-18.415,3.801386025423583,2.3366852063737684,1.3333333333333333,0.4830458915396479,0.16666666666666666,2.3999999999999995,10.428817420088828,0.18571428571428572,0.0
2507262100,10,3,1,0,1,0,44.8514,43.71271606294899,7.480662983425415,10.517493977084616,40.58011049723757,38.398646416955756,10.411764705882353,6.92873386277583,0.13499999999999998,0.42031914281671956,30.907,-4.390270143568711,-17.192307692307693,4.421954985912442,3.4206221141956603,1.1666666666666667,0.3806934938134405,0.10000000000000002,2.966666666666667,7.786018372644061,0.2857142857142857,0.0
2507262056,10,3,1,0,0,0,37.331694444444445,44.70749632432666,8.127777777777778,12.055287235955968,41.516666666666666,38.67374999334155,10.818181818181818,5.370373272958695,0.2027877237851662,0.4711466138542692,21.965,-4.936409996733097,-18.484375,3.0657693214359867,2.575672556824512,1.0,0.0,0.18333333333333332,18.7,7.2352654283618625,0.3111111111111111,0.0
2507250927,10,8,0,1,1,0,25.78065517241379,46.290854212686305,8.753112033195022,11.612025125242031,46.71576763485477,37.82622648254083,26.385714285714286,21.63863719275435,0.4186189889025894,1.603114547766448,6.032,-4.827637868728465,-4.699546485260771,1.2003822902115784,1.72799590386757,2.185185185185185,2.1668310259816512,0.08958333333333333,0.509090909090909,13.921823974050655,0.22699386503067484,0.0
2507251753,10,8,0,0,1,0,26.213941176470588,44.222312631651846,8.966666666666667,12.22027018848073,46.885416666666664,38.15414012937302,27.564935064935064,20.1224024199116,0.4519646125686394,1.7323543787275932,11.004,-4.74458552875141,-4.908851180921808,0.9360850283424865,1.8387102714079533,1.64,1.7767010628315236,0.09583333333333334,0.2545454545454545,11.999542416905387,0.21529745042492918,0.0
